thread_num,logger_num,buffer_num,buffer_size,clocks_per_us,epoch_time,extime,max_ope,rmw,rratio,tuple_num,ycsb,zipf_skew,throughput[tps],abort_rate,durabule_latency,log_throughput[B/s],write_latency_rate,write_count,buffer_count,byte_count,txn_latency,log_queue_latency,write_latency,notify_latency,backpressure_latency,wait_depoch_latency,mean_depoch_diff,sdev_depoch_diff,max_depoch_diff,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses
8,8,4,512,2095,40,8,10,0,0,1000000,1,0,6855165,0.0003,55.3007,1.04683e+09,0.0153221,17602,17737,8774856784,0.0009,2.0825,0.0002,53.2171,0.0335,,1.09698,0.295936,2,,,
8,8,4,512,2095,40,8,10,0,0,1000000,1,0,6857772,0.0003,55.4100,1.04729e+09,0.0153264,17517,17672,8778190864,0.0009,2.0863,0.0002,53.3226,0.0339,,1.09693,0.295877,2,,,
8,8,4,512,2095,40,8,10,0,0,1000000,1,0,6837962,0.0003,55.1036,1.0442e+09,0.0152493,17414,17493,8752831504,0.0009,2.0813,0.0002,53.0212,0.0335,,1.09601,0.29462,2,,,
8,8,4,512,2095,40,8,10,0,0,1000000,1,0,6847511,0.0003,55.1587,1.04566e+09,0.0153663,17650,17790,8765059776,0.0009,2.0822,0.0002,53.0755,0.0333,,1.09473,0.292851,2,,,
8,8,4,512,2095,40,8,10,0,0,1000000,1,0,6851187,0.0003,55.4500,1.04624e+09,0.015417,17496,17656,8769763488,0.0009,2.0827,0.0002,53.3662,0.0332,,1.09556,0.294002,2,,,
24,8,4,512,2095,40,8,10,0,0,1000000,1,0,20139517,0.0009,57.4535,3.07558e+09,0.0510655,29669,50223,25779270208,0.0009,3.3030,0.0002,54.1494,0.0387,,1.05636,0.23061,2,,,
24,8,4,512,2095,40,8,10,0,0,1000000,1,0,20114306,0.0008,57.5296,3.07157e+09,0.0512988,29909,50186,25746998736,0.0009,3.3361,0.0002,54.1925,0.0396,,1.05674,0.231347,2,,,
24,8,4,512,2095,40,8,10,0,0,1000000,1,0,20127353,0.0009,57.6339,3.07371e+09,0.0511399,30097,50225,25763698752,0.0009,3.3216,0.0002,54.3112,0.0391,,1.05788,0.233519,2,,,
24,8,4,512,2095,40,8,10,0,0,1000000,1,0,20135138,0.0008,57.4897,3.07476e+09,0.0510573,30033,50234,25773665888,0.0009,3.3113,0.0002,54.1773,0.0387,,1.05567,0.229291,2,,,
24,8,4,512,2095,40,8,10,0,0,1000000,1,0,20126264,0.0008,57.4912,3.07339e+09,0.051326,29346,50209,25762306800,0.0009,3.3400,0.0002,54.1501,0.0390,,1.05698,0.2318,2,,,
56,8,4,512,2095,40,8,10,0,0,1000000,1,0,37391491,0.0017,60.2250,5.71016e+09,0.144656,32696,97549,47863502944,0.0010,8.3345,0.0001,51.8894,0.2487,,1.05239,0.222819,2,,,
56,8,4,512,2095,40,8,10,0,0,1000000,1,0,37294910,0.0017,60.5764,5.69229e+09,0.14401,33114,97096,47739348304,0.0010,8.3248,0.0002,52.2504,0.2489,,1.05152,0.221057,2,,,
56,8,4,512,2095,40,8,10,0,0,1000000,1,0,37112262,0.0017,61.0311,5.65454e+09,0.145566,32565,96659,47505027440,0.0010,8.5132,0.0002,52.5168,0.2600,,1.05113,0.220263,2,,,
56,8,4,512,2095,40,8,10,0,0,1000000,1,0,37318871,0.0017,60.4038,5.68795e+09,0.144973,33013,97248,47769493072,0.0010,8.3590,0.0002,52.0437,0.2496,,1.05392,0.22586,2,,,
56,8,4,512,2095,40,8,10,0,0,1000000,1,0,37368381,0.0017,60.1462,5.70632e+09,0.144387,32848,97432,47833918128,0.0010,8.3284,0.0002,51.8167,0.2472,,1.05169,0.221409,2,,,
