thread_num,logger_num,buffer_num,buffer_size,clocks_per_us,epoch_time,extime,max_ope,rmw,rratio,tuple_num,ycsb,zipf_skew,throughput[tps],abort_rate,durabule_latency,log_throughput[B/s],backpressure_latency_rate,write_latency_rate,write_count,buffer_count,byte_count
54,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,1847764,0.0001,1528.3048,2.78827e+08,,0.986291,189,15676,2365378288
54,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,1886538,0.0001,1737.2677,2.79659e+08,,0.986594,173,13878,2414980112
4,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,247756,0.0000,192.4246,3.77644e+07,,0.985357,2385,7837,317245936
4,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,261953,0.0000,182.9620,3.99318e+07,,0.985616,2391,7870,335418272
4,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,244937,0.0000,189.2566,3.73113e+07,,0.988381,2383,7838,313637152
4,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,239495,0.0000,187.8227,3.64878e+07,,0.985108,2384,7846,306673712
4,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,259649,0.0000,184.9885,3.95364e+07,,0.986606,2373,7848,332469408
12,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,557650,0.0000,271.7208,8.49304e+07,,0.989248,1996,19293,714095616
12,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,534617,0.0000,271.9577,8.138e+07,,0.991592,1977,19528,684617728
12,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,552643,0.0000,264.5788,8.41161e+07,,0.989847,1982,19452,707691344
12,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,549275,0.0000,256.6695,8.3635e+07,,0.990949,1981,19401,703378464
12,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,589523,0.0000,275.0917,8.97133e+07,,0.992382,1928,18604,754882000
20,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,841119,0.0000,370.0875,1.28113e+08,,0.992133,1552,25474,1077036016
20,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,980996,0.0000,413.5978,1.49495e+08,,0.993975,1378,22860,1256035664
20,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,842112,0.0000,371.8867,1.27791e+08,,0.993279,1561,26043,1078315408
20,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,957068,0.0000,415.3018,1.45399e+08,,0.992959,1476,24420,1225433504
20,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,897510,0.0000,412.6655,1.36562e+08,,0.993568,1494,24424,1149199136
28,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,1216553,0.0000,516.3187,1.84238e+08,,0.994579,1164,27432,1557620304
28,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,1272902,0.0000,511.6292,1.93178e+08,,0.994909,1080,25315,1629712528
28,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,1375873,0.0000,597.4689,2.0948e+08,,0.994832,971,22929,1761476288
28,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,1348085,0.0000,594.3689,2.04901e+08,,0.994488,995,23477,1725916752
28,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,1416272,0.0000,672.7375,2.15652e+08,,0.994506,886,21459,1813163664
36,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,1723740,0.0001,825.8582,2.60579e+08,,0.994468,627,19149,2206683824
36,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,1712662,0.0001,871.5602,2.58464e+08,,0.993084,645,19863,2192516624
36,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,1738143,0.0001,862.0812,2.61278e+08,,0.993482,631,19488,2225125360
36,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,1717855,0.0001,740.7393,2.57684e+08,,0.994259,651,19772,2199161824
36,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,1647322,0.0001,841.0966,2.50311e+08,,0.994194,730,21946,2108914480
44,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,1924414,0.0001,1397.3024,2.86666e+08,,0.992644,433,15867,2463493664
44,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,1801106,0.0001,1156.6400,2.70893e+08,,0.993249,542,20376,2305730352
44,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,1928687,0.0001,1255.8868,2.89626e+08,,0.994298,447,16641,2468974160
44,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,1830336,0.0001,943.1719,2.7586e+08,,0.989261,502,18787,2343119760
44,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,1881585,0.0001,1226.9948,2.80926e+08,,0.99426,466,17676,2408701248
52,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,1963812,0.0001,1499.8138,2.94164e+08,,0.993486,348,14766,2513904400
52,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,1916611,0.0001,1271.9447,2.9064e+08,,0.992995,402,17827,2453538560
52,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,1967354,0.0001,1356.7810,2.92532e+08,,0.993355,369,16099,2518460496
52,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,2041858,0.0001,1641.6479,3.02705e+08,,0.990814,333,14497,2613799568
52,4,4,512,2095,0.01,8,10,0,0,1000000,1,0,1970296,0.0001,1541.1127,2.90012e+08,,0.991724,416,18754,2522267152
10,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,565345,0.0000,306.2065,8.60139e+07,,0.990117,2653,14646,723863360
10,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,508885,0.0000,273.5173,7.76023e+07,,0.991021,2886,15678,651607136
10,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,509770,0.0000,264.3393,7.75882e+07,,0.991516,2816,15422,652738256
10,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,500810,0.0000,278.0512,7.61986e+07,,0.991112,2846,15598,641272400
10,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,544704,0.0000,285.4729,8.28365e+07,,0.991785,2750,15125,697448720
18,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,765503,0.0000,365.6564,1.16214e+08,,0.994169,2205,21995,980188448
18,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,902660,0.0000,443.0521,1.37443e+08,,0.994586,1998,19821,1155715312
18,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,738129,0.0000,379.8955,1.1232e+08,,0.993133,2232,22374,945156400
18,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,806256,0.0000,361.5151,1.2289e+08,,0.992101,2176,21943,1032352016
18,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,786291,0.0000,366.4091,1.19696e+08,,0.99395,2178,22042,1006799472
26,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,1186601,0.0000,529.4769,1.80613e+08,,0.993434,1570,23290,1519214816
26,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,1241222,0.0000,545.1518,1.88411e+08,,0.994809,1487,22127,1589111504
26,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,1116183,0.0000,496.9824,1.6882e+08,,0.994059,1703,24930,1429106896
26,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,1356435,0.0000,586.5033,2.05183e+08,,0.995539,1387,20764,1736560256
26,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,1072143,0.0000,498.4896,1.63112e+08,,0.994992,1714,25106,1372738064
34,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,1389392,0.0000,695.9381,2.10683e+08,,0.993414,1321,25602,1778823792
34,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,1346950,0.0001,610.0876,2.03427e+08,,0.993402,1402,27604,1724530064
34,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,1443560,0.0001,715.8062,2.16773e+08,,0.993738,1275,24726,1848144448
34,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,1255296,0.0000,655.2412,1.90025e+08,,0.993885,1422,27760,1607215904
34,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,1344122,0.0000,701.6609,2.04556e+08,,0.992639,1389,26871,1720898576
42,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,1726690,0.0001,958.8348,2.57544e+08,,0.990628,933,23053,2210521824
42,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,1678799,0.0001,1034.5675,2.53937e+08,,0.991891,872,21422,2149197024
42,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,1606622,0.0001,827.1918,2.40346e+08,,0.993041,1031,25105,2056868352
42,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,1766916,0.0001,1018.1858,2.68002e+08,,0.990657,749,18672,2261941696
42,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,1506128,0.0001,779.8128,2.26781e+08,,0.987307,1164,28123,1928285744
50,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,1715245,0.0001,1029.4595,2.60317e+08,,0.993391,788,22720,2195866608
50,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,1888901,0.0001,1423.2374,2.8474e+08,,0.993553,678,19923,2418102480
50,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,1832471,0.0001,1133.4552,2.73806e+08,,0.994303,743,21603,2345898400
50,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,1994934,0.0001,1580.4144,2.9474e+08,,0.993968,622,18263,2553796576
50,6,4,512,2095,0.01,8,10,0,0,1000000,1,0,1896423,0.0001,1377.7032,2.83168e+08,,0.994209,662,19741,2427726720
