thread_num,logger_num,buffer_num,buffer_size,clocks_per_us,epoch_time,extime,max_ope,rmw,rratio,tuple_num,ycsb,zipf_skew,throughput[tps],abort_rate,durabule_latency,log_throughput[B/s],backpressure_latency_rate,write_latency_rate,write_count,buffer_count,byte_count
2,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,94187,0.0000,1.4638,1.49079e+07,,0.985202,75631,275370,124965664
2,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,98158,0.0000,1.4465,1.55292e+07,,0.983343,78268,282618,130164624
2,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,92602,0.0000,1.5386,1.46632e+07,,0.984599,75866,274081,122915872
2,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,90793,0.0000,1.6867,1.43879e+07,,0.983315,76286,274436,120605840
2,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,92438,0.0000,1.5896,1.46369e+07,,0.98456,75829,273428,122695680
6,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,294347,0.0000,2.9250,4.59686e+07,,0.994254,52657,535405,385330000
6,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,494163,0.0000,3.2685,7.65667e+07,,0.993862,62206,581517,641830352
6,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,291602,0.0000,2.8765,4.55389e+07,,0.993925,52244,530801,381742384
6,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,283613,0.0000,2.9934,4.42947e+07,,0.993616,50537,516478,371287344
6,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,282958,0.0000,3.0151,4.41974e+07,,0.994168,50746,517453,370464736
14,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,1340084,0.0000,4.5333,2.06159e+08,,0.995461,39082,799251,1728088208
14,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,1199514,0.0000,4.8146,1.84688e+08,,0.994538,38221,800967,1548186496
14,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,572776,0.0000,4.9852,8.8849e+07,,0.995459,32334,727951,744797056
14,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,554639,0.0000,4.9403,8.60651e+07,,0.994709,31670,718643,721433328
14,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,555624,0.0000,4.8722,8.62278e+07,,0.995076,32103,724121,722782656
22,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,1334973,0.0000,6.5382,2.05497e+08,,0.995869,25395,863312,1722571488
22,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,1273185,0.0000,6.6327,1.96045e+08,,0.995018,25521,853859,1643331792
22,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,1279830,0.0000,6.6722,1.97036e+08,,0.995727,25009,842103,1651648800
22,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,1330237,0.0000,6.5881,2.04762e+08,,0.996213,25469,858657,1716434864
22,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,1274945,0.0000,6.5660,1.96306e+08,,0.996189,25069,851516,1645547536
30,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,1035168,0.0000,8.4060,1.59633e+08,,0.994633,15863,821881,1338160160
30,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,1039895,0.0000,8.3513,1.60349e+08,,0.994633,15777,817444,1344139472
30,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,1058059,0.0000,8.4252,1.63164e+08,,0.993871,16312,843106,1367799568
30,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,1030980,0.0000,8.1644,1.59024e+08,,0.994681,16223,838726,1333068704
30,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,1044442,0.0000,8.4449,1.6107e+08,,0.994289,16019,831372,1350182304
38,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,1399599,0.0001,10.9015,2.15167e+08,,0.994137,12031,770819,1803812080
38,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,1403410,0.0001,10.9753,2.15745e+08,,0.99414,11927,762406,1808556064
38,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,1404303,0.0001,10.7571,2.15874e+08,,0.994089,11995,763995,1809724288
38,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,1411507,0.0001,10.6218,2.17017e+08,,0.994416,12229,779732,1819197408
38,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,1408853,0.0001,10.7422,2.16592e+08,,0.993965,12022,770536,1815652576
46,2,4,512,2095,0.01,8,10,0,0,1000000,1,0,1702015,0.0001,13.1450,2.61247e+08,,0.993898,9331,724556,2190162576
