thread_num,logger_num,buffer_num,buffer_size,clocks_per_us,epoch_time,extime,max_ope,rmw,rratio,tuple_num,ycsb,zipf_skew,throughput[tps],abort_rate,durabule_latency,log_throughput[B/s],write_latency_rate,write_count,buffer_count,byte_count,txn_latency,log_queue_latency,write_latency,notify_latency,backpressure_latency,wait_depoch_latency,mean_depoch_diff,sdev_depoch_diff,max_depoch_diff,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses
8,,,,2095,40,8,10,0,0,1000000,1,0,6699522,0.0005,,,,,,,,,,,,,,,,,,
8,,,,2095,40,8,10,0,0,1000000,1,0,6883709,0.0005,,,,,,,,,,,,,,,,,,
8,,,,2095,40,8,10,0,0,1000000,1,0,6895673,0.0005,,,,,,,,,,,,,,,,,,
8,,,,2095,40,8,10,0,0,1000000,1,0,6926709,0.0005,,,,,,,,,,,,,,,,,,
8,,,,2095,40,8,10,0,0,1000000,1,0,6878043,0.0005,,,,,,,,,,,,,,,,,,
16,,,,2095,40,8,10,0,0,1000000,1,0,13120642,0.0011,,,,,,,,,,,,,,,,,,
16,,,,2095,40,8,10,0,0,1000000,1,0,13011959,0.0011,,,,,,,,,,,,,,,,,,
16,,,,2095,40,8,10,0,0,1000000,1,0,13217993,0.0010,,,,,,,,,,,,,,,,,,
16,,,,2095,40,8,10,0,0,1000000,1,0,13069007,0.0011,,,,,,,,,,,,,,,,,,
16,,,,2095,40,8,10,0,0,1000000,1,0,13178695,0.0010,,,,,,,,,,,,,,,,,,
32,,,,2095,40,8,10,0,0,1000000,1,0,25696946,0.0022,,,,,,,,,,,,,,,,,,
32,,,,2095,40,8,10,0,0,1000000,1,0,25675632,0.0022,,,,,,,,,,,,,,,,,,
32,,,,2095,40,8,10,0,0,1000000,1,0,25811608,0.0022,,,,,,,,,,,,,,,,,,
32,,,,2095,40,8,10,0,0,1000000,1,0,25747626,0.0022,,,,,,,,,,,,,,,,,,
32,,,,2095,40,8,10,0,0,1000000,1,0,25881164,0.0022,,,,,,,,,,,,,,,,,,
64,,,,2095,40,8,10,0,0,1000000,1,0,50223574,0.0042,,,,,,,,,,,,,,,,,,
64,,,,2095,40,8,10,0,0,1000000,1,0,48734601,0.0047,,,,,,,,,,,,,,,,,,
64,,,,2095,40,8,10,0,0,1000000,1,0,49251854,0.0047,,,,,,,,,,,,,,,,,,
64,,,,2095,40,8,10,0,0,1000000,1,0,49428217,0.0046,,,,,,,,,,,,,,,,,,
64,,,,2095,40,8,10,0,0,1000000,1,0,48906390,0.0046,,,,,,,,,,,,,,,,,,
96,,,,2095,40,8,10,0,0,1000000,1,0,68464658,0.0058,,,,,,,,,,,,,,,,,,
96,,,,2095,40,8,10,0,0,1000000,1,0,69256919,0.0057,,,,,,,,,,,,,,,,,,
96,,,,2095,40,8,10,0,0,1000000,1,0,69818506,0.0055,,,,,,,,,,,,,,,,,,
96,,,,2095,40,8,10,0,0,1000000,1,0,69504330,0.0056,,,,,,,,,,,,,,,,,,
96,,,,2095,40,8,10,0,0,1000000,1,0,69515146,0.0057,,,,,,,,,,,,,,,,,,
128,,,,2095,40,8,10,0,0,1000000,1,0,81400645,0.0081,,,,,,,,,,,,,,,,,,
128,,,,2095,40,8,10,0,0,1000000,1,0,80317408,0.0084,,,,,,,,,,,,,,,,,,
128,,,,2095,40,8,10,0,0,1000000,1,0,82025404,0.0078,,,,,,,,,,,,,,,,,,
128,,,,2095,40,8,10,0,0,1000000,1,0,82159783,0.0078,,,,,,,,,,,,,,,,,,
128,,,,2095,40,8,10,0,0,1000000,1,0,82028715,0.0079,,,,,,,,,,,,,,,,,,
160,,,,2095,40,8,10,0,0,1000000,1,0,89146581,0.0096,,,,,,,,,,,,,,,,,,
160,,,,2095,40,8,10,0,0,1000000,1,0,88273965,0.0101,,,,,,,,,,,,,,,,,,
160,,,,2095,40,8,10,0,0,1000000,1,0,89504087,0.0094,,,,,,,,,,,,,,,,,,
160,,,,2095,40,8,10,0,0,1000000,1,0,89911332,0.0096,,,,,,,,,,,,,,,,,,
160,,,,2095,40,8,10,0,0,1000000,1,0,88704298,0.0097,,,,,,,,,,,,,,,,,,
192,,,,2095,40,8,10,0,0,1000000,1,0,95982104,0.0112,,,,,,,,,,,,,,,,,,
192,,,,2095,40,8,10,0,0,1000000,1,0,95690924,0.0119,,,,,,,,,,,,,,,,,,
192,,,,2095,40,8,10,0,0,1000000,1,0,95425372,0.0109,,,,,,,,,,,,,,,,,,
192,,,,2095,40,8,10,0,0,1000000,1,0,95840714,0.0111,,,,,,,,,,,,,,,,,,
192,,,,2095,40,8,10,0,0,1000000,1,0,95825785,0.0108,,,,,,,,,,,,,,,,,,
224,,,,2095,40,8,10,0,0,1000000,1,0,101486014,0.0358,,,,,,,,,,,,,,,,,,
224,,,,2095,40,8,10,0,0,1000000,1,0,102425674,0.0214,,,,,,,,,,,,,,,,,,
224,,,,2095,40,8,10,0,0,1000000,1,0,102549914,0.0215,,,,,,,,,,,,,,,,,,
224,,,,2095,40,8,10,0,0,1000000,1,0,102175453,0.0385,,,,,,,,,,,,,,,,,,
224,,,,2095,40,8,10,0,0,1000000,1,0,101777355,0.0432,,,,,,,,,,,,,,,,,,
