thread_num,logger_num,buffer_num,buffer_size,clocks_per_us,epoch_time,extime,max_ope,rmw,rratio,tuple_num,ycsb,zipf_skew,throughput[tps],abort_rate,durabule_latency,log_throughput[B/s],backpressure_latency_rate,write_latency_rate,write_count,buffer_count,byte_count
54,2,4,512,2095,1,8,10,0,0,1000000,1,0,1909620,0.0001,1626.8589,2.81677e+08,,0.992722,187,15314,2444548528
4,4,4,512,2095,1,8,10,0,0,1000000,1,0,298493,0.0000,163.6512,4.55284e+07,,0.991302,2463,7796,382195296
4,4,4,512,2095,1,8,10,0,0,1000000,1,0,278719,0.0000,164.1882,4.25133e+07,,0.993533,2453,7948,356885904
4,4,4,512,2095,1,8,10,0,0,1000000,1,0,274724,0.0000,159.7566,4.18573e+07,,0.991596,2480,7996,351773104
4,4,4,512,2095,1,8,10,0,0,1000000,1,0,282795,0.0000,159.0302,4.30876e+07,,0.992444,2475,7966,362104368
4,4,4,512,2095,1,8,10,0,0,1000000,1,0,275289,0.0000,159.6173,4.19725e+07,,0.993601,2481,8020,352496464
12,4,4,512,2095,1,8,10,0,0,1000000,1,0,677711,0.0000,250.4834,1.02831e+08,,0.993841,1843,18012,867754592
12,4,4,512,2095,1,8,10,0,0,1000000,1,0,653274,0.0000,234.3496,9.96404e+07,,0.992945,1953,19525,836499680
12,4,4,512,2095,1,8,10,0,0,1000000,1,0,633287,0.0000,241.7918,9.63872e+07,,0.992685,2046,20896,810938560
12,4,4,512,2095,1,8,10,0,0,1000000,1,0,703486,0.0000,248.0767,1.07272e+08,,0.992061,1877,18213,900749696
12,4,4,512,2095,1,8,10,0,0,1000000,1,0,667121,0.0000,235.2805,1.01594e+08,,0.99092,1902,18630,854209536
20,4,4,512,2095,1,8,10,0,0,1000000,1,0,991128,0.0000,358.4396,1.50644e+08,,0.992178,1404,23432,1269014576
20,4,4,512,2095,1,8,10,0,0,1000000,1,0,1032085,0.0000,346.3174,1.56867e+08,,0.994151,1396,23313,1321435632
20,4,4,512,2095,1,8,10,0,0,1000000,1,0,1110387,0.0000,432.7748,1.69175e+08,,0.993257,1292,21495,1421633920
20,4,4,512,2095,1,8,10,0,0,1000000,1,0,1065302,0.0000,397.1787,1.61837e+08,,0.995032,1349,22541,1363942320
20,4,4,512,2095,1,8,10,0,0,1000000,1,0,1011118,0.0000,342.8432,1.53936e+08,,0.992441,1376,23175,1294596880
28,4,4,512,2095,1,8,10,0,0,1000000,1,0,1386176,0.0000,524.7147,2.10397e+08,,0.994836,962,22839,1774662928
28,4,4,512,2095,1,8,10,0,0,1000000,1,0,1389232,0.0000,635.7449,2.11023e+08,,0.993243,967,22607,1778571776
28,4,4,512,2095,1,8,10,0,0,1000000,1,0,1324018,0.0000,495.5680,2.01054e+08,,0.994355,1063,24994,1695135584
28,4,4,512,2095,1,8,10,0,0,1000000,1,0,1519008,0.0000,609.0753,2.30678e+08,,0.995099,839,20317,1944646496
28,4,4,512,2095,1,8,10,0,0,1000000,1,0,1426468,0.0001,581.2446,2.14542e+08,,0.993625,976,23045,1826239392
36,4,4,512,2095,1,8,10,0,0,1000000,1,0,1639425,0.0001,776.9311,2.48648e+08,,0.993204,728,22335,2098811888
36,4,4,512,2095,1,8,10,0,0,1000000,1,0,1777495,0.0001,839.1576,2.70594e+08,,0.994148,574,17436,2275462528
36,4,4,512,2095,1,8,10,0,0,1000000,1,0,1755325,0.0001,843.0386,2.66823e+08,,0.992322,615,19030,2247110688
36,4,4,512,2095,1,8,10,0,0,1000000,1,0,1817466,0.0001,983.5441,2.7259e+08,,0.993682,597,18539,2326643248
36,4,4,512,2095,1,8,10,0,0,1000000,1,0,1769876,0.0001,901.4216,2.6721e+08,,0.993688,557,17439,2265712448
44,4,4,512,2095,1,8,10,0,0,1000000,1,0,1868835,0.0001,1159.1333,2.81416e+08,,0.993582,420,15713,2392350160
44,4,4,512,2095,1,8,10,0,0,1000000,1,0,1940074,0.0001,1176.8584,2.93979e+08,,0.993792,382,13941,2483508128
44,4,4,512,2095,1,8,10,0,0,1000000,1,0,1828854,0.0001,972.9870,2.74743e+08,,0.992546,551,20733,2341254320
44,4,4,512,2095,1,8,10,0,0,1000000,1,0,1959764,0.0001,1198.9656,2.9202e+08,,0.994052,423,15614,2508737584
44,4,4,512,2095,1,8,10,0,0,1000000,1,0,1897680,0.0001,1016.6186,2.84115e+08,,0.993965,446,16421,2429283040
52,4,4,512,2095,1,8,10,0,0,1000000,1,0,2003185,0.0001,1525.7318,2.99555e+08,,0.993607,339,15496,2564314112
52,4,4,512,2095,1,8,10,0,0,1000000,1,0,2027861,0.0001,1507.7347,3.02501e+08,,0.986931,343,14860,2595887328
52,4,4,512,2095,1,8,10,0,0,1000000,1,0,1932200,0.0001,1489.1906,2.85469e+08,,0.99386,387,17599,2473486784
52,4,4,512,2095,1,8,10,0,0,1000000,1,0,1903833,0.0001,1350.8043,2.8687e+08,,0.994001,330,15637,2437146336
52,4,4,512,2095,1,8,10,0,0,1000000,1,0,1912821,0.0001,1348.2433,2.8404e+08,,0.993746,448,18805,2448701296
10,6,4,512,2095,1,8,10,0,0,1000000,1,0,562141,0.0000,236.2290,8.56719e+07,,0.992775,2701,14749,719773008
