thread_num,logger_num,buffer_num,buffer_size,clocks_per_us,epoch_time,extime,max_ope,rmw,rratio,tuple_num,ycsb,zipf_skew,throughput[tps],abort_rate,durabule_latency,log_throughput[B/s],backpressure_latency_rate,write_latency_rate,write_count,buffer_count,byte_count
2,,,,2095,40,8,10,0,50,1000000,1,0,546314,0.0000,,,,,,,
2,,,,2095,40,8,10,0,50,1000000,1,0,486835,0.0000,,,,,,,
2,,,,2095,40,8,10,0,50,1000000,1,0,537977,0.0000,,,,,,,
2,,,,2095,40,8,10,0,50,1000000,1,0,480891,0.0000,,,,,,,
2,,,,2095,40,8,10,0,50,1000000,1,0,548023,0.0000,,,,,,,
4,,,,2095,40,8,10,0,50,1000000,1,0,1046404,0.0000,,,,,,,
4,,,,2095,40,8,10,0,50,1000000,1,0,1064034,0.0000,,,,,,,
4,,,,2095,40,8,10,0,50,1000000,1,0,1051829,0.0000,,,,,,,
4,,,,2095,40,8,10,0,50,1000000,1,0,997391,0.0000,,,,,,,
4,,,,2095,40,8,10,0,50,1000000,1,0,1049074,0.0000,,,,,,,
8,,,,2095,40,8,10,0,50,1000000,1,0,2073558,0.0001,,,,,,,
8,,,,2095,40,8,10,0,50,1000000,1,0,2067659,0.0001,,,,,,,
8,,,,2095,40,8,10,0,50,1000000,1,0,2066917,0.0001,,,,,,,
8,,,,2095,40,8,10,0,50,1000000,1,0,2092077,0.0001,,,,,,,
8,,,,2095,40,8,10,0,50,1000000,1,0,2077200,0.0001,,,,,,,
16,,,,2095,40,8,10,0,50,1000000,1,0,4009339,0.0002,,,,,,,
16,,,,2095,40,8,10,0,50,1000000,1,0,4024287,0.0002,,,,,,,
16,,,,2095,40,8,10,0,50,1000000,1,0,4036827,0.0002,,,,,,,
16,,,,2095,40,8,10,0,50,1000000,1,0,4020659,0.0002,,,,,,,
16,,,,2095,40,8,10,0,50,1000000,1,0,4018311,0.0002,,,,,,,
24,,,,2095,40,8,10,0,50,1000000,1,0,5971837,0.0003,,,,,,,
24,,,,2095,40,8,10,0,50,1000000,1,0,5971689,0.0003,,,,,,,
24,,,,2095,40,8,10,0,50,1000000,1,0,5963818,0.0003,,,,,,,
24,,,,2095,40,8,10,0,50,1000000,1,0,6012702,0.0003,,,,,,,
24,,,,2095,40,8,10,0,50,1000000,1,0,5963211,0.0003,,,,,,,
32,,,,2095,40,8,10,0,50,1000000,1,0,7903791,0.0004,,,,,,,
32,,,,2095,40,8,10,0,50,1000000,1,0,7839766,0.0004,,,,,,,
32,,,,2095,40,8,10,0,50,1000000,1,0,7827774,0.0004,,,,,,,
32,,,,2095,40,8,10,0,50,1000000,1,0,7904381,0.0004,,,,,,,
32,,,,2095,40,8,10,0,50,1000000,1,0,7834619,0.0004,,,,,,,
40,,,,2095,40,8,10,0,50,1000000,1,0,9660510,0.0005,,,,,,,
40,,,,2095,40,8,10,0,50,1000000,1,0,9680089,0.0005,,,,,,,
40,,,,2095,40,8,10,0,50,1000000,1,0,9687530,0.0005,,,,,,,
40,,,,2095,40,8,10,0,50,1000000,1,0,9662464,0.0005,,,,,,,
40,,,,2095,40,8,10,0,50,1000000,1,0,9710906,0.0005,,,,,,,
48,,,,2095,40,8,10,0,50,1000000,1,0,11519040,0.0006,,,,,,,
48,,,,2095,40,8,10,0,50,1000000,1,0,11570167,0.0006,,,,,,,
48,,,,2095,40,8,10,0,50,1000000,1,0,11522947,0.0006,,,,,,,
48,,,,2095,40,8,10,0,50,1000000,1,0,11528460,0.0006,,,,,,,
48,,,,2095,40,8,10,0,50,1000000,1,0,11469521,0.0006,,,,,,,
56,,,,2095,40,8,10,0,50,1000000,1,0,13266907,0.0007,,,,,,,
56,,,,2095,40,8,10,0,50,1000000,1,0,13127231,0.0007,,,,,,,
56,,,,2095,40,8,10,0,50,1000000,1,0,13180385,0.0007,,,,,,,
56,,,,2095,40,8,10,0,50,1000000,1,0,13246660,0.0007,,,,,,,
56,,,,2095,40,8,10,0,50,1000000,1,0,13182865,0.0007,,,,,,,
