thread_num,logger_num,buffer_num,buffer_size,clocks_per_us,epoch_time,extime,max_ope,rmw,rratio,tuple_num,ycsb,zipf_skew,throughput[tps],abort_rate,durabule_latency,log_throughput[B/s],backpressure_latency_rate,write_latency_rate,write_count,buffer_count,byte_count
2,2,4,512,2095,40,8,10,0,0,1000000,1,0,615645,0.0000,66.1347,9.3841e+07,,0.960847,1409,1676,788049904
2,2,4,512,2095,40,8,10,0,0,1000000,1,0,612329,0.0000,66.7766,9.3348e+07,,0.962826,1411,1676,783804880
2,2,4,512,2095,40,8,10,0,0,1000000,1,0,615162,0.0000,66.3593,9.37106e+07,,0.966016,1412,1676,787431312
2,2,4,512,2095,40,8,10,0,0,1000000,1,0,616532,0.0000,66.1638,9.39154e+07,,0.966211,1400,1676,789183792
2,2,4,512,2095,40,8,10,0,0,1000000,1,0,613235,0.0000,66.5234,9.34862e+07,,0.961537,1396,1674,784964288
6,2,4,512,2095,40,8,10,0,0,1000000,1,0,1500941,0.0000,135.3598,2.27998e+08,,0.995631,437,4477,1921267712
6,2,4,512,2095,40,8,10,0,0,1000000,1,0,1494954,0.0000,138.1440,2.2721e+08,,0.995269,433,4459,1913603824
6,2,4,512,2095,40,8,10,0,0,1000000,1,0,1483396,0.0000,136.6032,2.25487e+08,,0.995655,429,4445,1898810048
6,2,4,512,2095,40,8,10,0,0,1000000,1,0,1484239,0.0000,137.0736,2.25637e+08,,0.995668,418,4418,1899888496
6,2,4,512,2095,40,8,10,0,0,1000000,1,0,1487489,0.0000,137.4331,2.25843e+08,,0.995371,426,4423,1904048576
14,2,4,512,2095,40,8,10,0,0,1000000,1,0,1669129,0.0000,299.2285,2.52191e+08,,0.996111,222,5960,2136570544
14,2,4,512,2095,40,8,10,0,0,1000000,1,0,1677797,0.0000,302.3720,2.53665e+08,,0.995587,222,5960,2147666800
14,2,4,512,2095,40,8,10,0,0,1000000,1,0,1652033,0.0000,303.4752,2.49508e+08,,0.995931,220,5937,2114688000
14,2,4,512,2095,40,8,10,0,0,1000000,1,0,1657461,0.0000,279.4773,2.51037e+08,,0.995869,222,5992,2121637568
