thread_num,logger_num,buffer_num,buffer_size,clocks_per_us,epoch_time,extime,max_ope,rmw,rratio,tuple_num,ycsb,zipf_skew,throughput[tps],abort_rate,durabule_latency,log_throughput[B/s],write_latency_rate,write_count,buffer_count,byte_count,txn_latency,log_queue_latency,write_latency,notify_latency,backpressure_latency,wait_depoch_latency,mean_depoch_diff,sdev_depoch_diff,max_depoch_diff,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses
48,16,4,512,2095,40,8,10,0,0,1000000,1,0,37358631,0.0020,-nan,5.70235e+09,0.868328,60044,98340,47820407552,0.0010,3.4519,1.1563,-nan,0.0413,,1.10727,0.30946,2,,,
48,16,4,512,2095,40,8,10,0,0,1000000,1,0,37821824,0.0019,-nan,5.77307e+09,0.876923,60930,98210,48413290320,0.0010,3.4123,1.1476,-nan,0.0407,,1.10548,0.307176,2,,,
48,16,4,512,2095,40,8,10,0,0,1000000,1,0,38137460,0.0020,-nan,5.82124e+09,0.886623,61608,98028,48817297440,0.0010,3.3791,1.1535,-nan,0.0400,,1.10452,0.305931,2,,,
48,16,4,512,2095,40,8,10,0,0,1000000,1,0,38089858,0.0019,-nan,5.81401e+09,0.885701,61482,98303,48756371168,0.0010,3.3956,1.1486,-nan,0.0402,,1.10481,0.306312,2,,,
80,16,4,512,2095,40,8,10,0,0,1000000,1,0,44938219,0.0024,-nan,6.8484e+09,0.993246,8059,119550,57522577632,0.0010,18.4009,1.1705,-nan,0.4452,,1.80519,0.396081,2,,,
80,16,4,512,2095,40,8,10,0,0,1000000,1,0,45232820,0.0025,-nan,6.89343e+09,0.993137,8138,120208,57899676096,0.0010,18.2664,1.1621,-nan,0.4300,,1.80216,0.398393,2,,,
80,16,4,512,2095,40,8,10,0,0,1000000,1,0,45277991,0.0024,-nan,6.89797e+09,0.993449,8147,120440,57957492112,0.0010,18.2326,1.1618,-nan,0.4329,,1.80263,0.398041,2,,,
80,16,4,512,2095,40,8,10,0,0,1000000,1,0,45170369,0.0024,-nan,6.88187e+09,0.99344,8107,120235,57819739184,0.0010,18.2869,1.1681,-nan,0.4451,,1.8035,0.397373,2,,,
80,16,4,512,2095,40,8,10,0,0,1000000,1,0,44985671,0.0023,-nan,6.85589e+09,0.993258,8087,119852,57583318704,0.0010,18.3498,1.1745,-nan,0.4538,,1.81093,0.391588,2,,,
112,16,4,512,2095,40,8,10,0,0,1000000,1,0,44710778,0.0031,-nan,6.80793e+09,0.989565,5773,123129,57231507344,0.0012,25.8911,1.1661,-nan,0.9146,,2.14481,0.422213,3,,,
112,16,4,512,2095,40,8,10,0,0,1000000,1,0,45025184,0.0031,-nan,6.85452e+09,0.989613,5836,123926,57633963680,0.0012,25.7031,1.1590,-nan,0.9036,,2.13194,0.415717,3,,,
112,16,4,512,2095,40,8,10,0,0,1000000,1,0,44752895,0.0031,-nan,6.81189e+09,0.988571,5777,123196,57285419904,0.0012,25.8739,1.1663,-nan,0.9124,,2.13502,0.412051,3,,,
112,16,4,512,2095,40,8,10,0,0,1000000,1,0,44806625,0.0031,-nan,6.82125e+09,0.987934,5795,123423,57354198192,0.0012,25.8294,1.1644,-nan,0.9117,,2.13632,0.41799,3,,,
112,16,4,512,2095,40,8,10,0,0,1000000,1,0,44603687,0.0030,-nan,6.78918e+09,0.990221,5757,122767,57094426400,0.0012,25.9855,1.1687,-nan,0.9187,,2.14834,0.429804,3,,,
144,16,4,512,2095,40,8,10,0,0,1000000,1,0,45458762,0.0033,-nan,6.91452e+09,0.98545,4497,127531,58188997744,0.0014,33.1452,1.1362,-nan,1.3524,,2.46253,0.563167,3,,,
144,16,4,512,2095,40,8,10,0,0,1000000,1,0,45281241,0.0032,-nan,6.88666e+09,0.98258,4500,127149,57961763600,0.0014,33.2836,1.1399,-nan,1.3678,,2.46267,0.571753,3,,,
144,16,4,512,2095,40,8,10,0,0,1000000,1,0,45290072,0.0032,-nan,6.88808e+09,0.985021,4491,127106,57973062800,0.0014,33.3128,1.1401,-nan,1.3660,,2.46159,0.566339,3,,,
144,16,4,512,2095,40,8,10,0,0,1000000,1,0,45081420,0.0032,-nan,6.85565e+09,0.985548,4469,126431,57705979296,0.0014,33.4906,1.1448,-nan,1.3784,,2.46476,0.571577,3,,,
144,16,4,512,2095,40,8,10,0,0,1000000,1,0,45353523,0.0033,-nan,6.89853e+09,0.984008,4507,127209,58054281552,0.0014,33.2473,1.1389,-nan,1.3631,,2.45684,0.570459,3,,,
176,16,4,512,2095,40,8,10,0,0,1000000,1,0,45702909,0.0035,-nan,6.94584e+09,0.981757,3852,134998,58501617904,0.0015,39.1235,1.1268,-nan,1.9091,,2.68769,0.571389,4,,,
176,16,4,512,2095,40,8,10,0,0,1000000,1,0,45485785,0.0035,-nan,6.91087e+09,0.981082,3812,135015,58223703984,0.0015,39.1318,1.1325,-nan,1.9181,,2.7075,0.547618,4,,,
176,16,4,512,2095,40,8,10,0,0,1000000,1,0,45449673,0.0034,-nan,6.90634e+09,0.982206,3806,134870,58177479536,0.0015,39.1743,1.1330,-nan,1.9237,,2.71019,0.542865,4,,,
176,16,4,512,2095,40,8,10,0,0,1000000,1,0,45484014,0.0034,-nan,6.91369e+09,0.98045,3824,135144,58221438256,0.0015,39.1115,1.1325,-nan,1.9242,,2.70711,0.553676,4,,,
176,16,4,512,2095,40,8,10,0,0,1000000,1,0,45780335,0.0034,-nan,6.95829e+09,0.98148,3828,135302,58600724672,0.0015,39.0547,1.1245,-nan,1.9102,,2.70037,0.553706,4,,,
208,16,4,512,2095,40,8,10,0,0,1000000,1,0,45567961,0.0036,-nan,6.92433e+09,0.978424,3327,141118,58328986720,0.0016,44.8837,1.1415,-nan,2.4778,,2.95521,0.713736,4,,,
208,16,4,512,2095,40,8,10,0,0,1000000,1,0,45515522,0.0036,-nan,6.91492e+09,0.976054,3357,140858,58261862336,0.0016,44.8431,1.1395,-nan,2.4740,,2.93238,0.684332,4,,,
208,16,4,512,2095,40,8,10,0,0,1000000,1,0,45463788,0.0036,-nan,6.90325e+09,0.977789,3334,141275,58195649392,0.0016,44.8486,1.1460,-nan,2.4801,,2.95321,0.693439,4,,,
208,16,4,512,2095,40,8,10,0,0,1000000,1,0,45943185,0.0037,-nan,6.97797e+09,0.980306,3339,141394,58809278160,0.0016,44.7426,1.1306,-nan,2.4504,,2.92513,0.69218,4,,,
208,16,4,512,2095,40,8,10,0,0,1000000,1,0,45635930,0.0037,-nan,6.93124e+09,0.979195,3326,141272,58415987776,0.0016,44.8029,1.1407,-nan,2.4662,,2.9558,0.68111,4,,,
40,24,4,512,2095,40,8,10,0,0,1000000,1,0,31898443,0.0017,-nan,4.86953e+09,0.637276,76085,82992,40831152800,0.0010,2.7817,1.4496,-nan,0.0396,,1.10605,0.307907,2,,,
40,24,4,512,2095,40,8,10,0,0,1000000,1,0,31709378,0.0016,-nan,4.84074e+09,0.62886,75000,82236,40589135552,0.0010,2.8183,1.4473,-nan,0.0401,,1.10676,0.30881,2,,,
40,24,4,512,2095,40,8,10,0,0,1000000,1,0,31730606,0.0016,-nan,4.84371e+09,0.634066,75148,83007,40616321280,0.0010,2.8296,1.4508,-nan,0.0399,,1.10707,0.309203,2,,,
40,24,4,512,2095,40,8,10,0,0,1000000,1,0,31863349,0.0017,-nan,4.86409e+09,0.629318,75218,83414,40786238352,0.0010,2.8090,1.4366,-nan,0.0396,,1.10713,0.309279,2,,,
40,24,4,512,2095,40,8,10,0,0,1000000,1,0,31693236,0.0016,-nan,4.83825e+09,0.622867,74877,81886,40568471408,0.0010,2.8063,1.4296,-nan,0.0399,,1.10596,0.307789,2,,,
72,24,4,512,2095,40,8,10,0,0,1000000,1,0,44728541,0.0025,-nan,6.81816e+09,0.993458,14181,117663,57254159088,0.0010,15.7205,1.7552,-nan,0.2805,,1.72844,0.44478,2,,,
72,24,4,512,2095,40,8,10,0,0,1000000,1,0,44709496,0.0025,-nan,6.81543e+09,0.993348,14167,117576,57229778224,0.0010,15.7303,1.7532,-nan,0.2783,,1.73636,0.440622,2,,,
72,24,4,512,2095,40,8,10,0,0,1000000,1,0,44440087,0.0026,-nan,6.7742e+09,0.993372,14112,116931,56884928368,0.0011,15.7925,1.7629,-nan,0.2754,,1.73838,0.439533,2,,,
72,24,4,512,2095,40,8,10,0,0,1000000,1,0,44976936,0.0025,-nan,6.85546e+09,0.993653,14218,118121,57572107072,0.0010,15.6805,1.7437,-nan,0.2785,,1.72992,0.444017,2,,,
72,24,4,512,2095,40,8,10,0,0,1000000,1,0,44918773,0.0025,-nan,6.84652e+09,0.993492,14245,118033,57497661104,0.0010,15.6593,1.7481,-nan,0.2755,,1.72959,0.444188,2,,,
104,24,4,512,2095,40,8,10,0,0,1000000,1,0,44557779,0.0037,-nan,6.78359e+09,0.991557,9750,122724,57035662720,0.0012,22.7128,1.7640,-nan,0.7409,,2.15005,0.425068,3,,,
104,24,4,512,2095,40,8,10,0,0,1000000,1,0,44534949,0.0037,-nan,6.78187e+09,0.991908,9746,122868,57006445856,0.0012,22.6965,1.7648,-nan,0.7430,,2.16704,0.432404,3,,,
104,24,4,512,2095,40,8,10,0,0,1000000,1,0,44650383,0.0038,-nan,6.80024e+09,0.991819,9783,122987,57154199936,0.0012,22.6489,1.7630,-nan,0.7375,,2.14975,0.423644,3,,,
104,24,4,512,2095,40,8,10,0,0,1000000,1,0,44853917,0.0037,-nan,6.83123e+09,0.991983,9855,123718,57414734144,0.0012,22.5025,1.7541,-nan,0.7308,,2.15708,0.426783,3,,,
104,24,4,512,2095,40,8,10,0,0,1000000,1,0,44613570,0.0037,-nan,6.79221e+09,0.990179,9782,122895,57107084144,0.0012,22.6538,1.7659,-nan,0.7389,,2.15621,0.424112,3,,,
136,24,4,512,2095,40,8,10,0,0,1000000,1,0,44794384,0.0039,-nan,6.81193e+09,0.987676,7229,125059,57338553872,0.0014,30.9727,1.7291,-nan,1.1585,,2.50463,0.55906,3,,,
136,24,4,512,2095,40,8,10,0,0,1000000,1,0,44589759,0.0038,-nan,6.78361e+09,0.98715,7195,124578,57076629840,0.0014,31.0911,1.7369,-nan,1.1695,,2.51605,0.559361,3,,,
136,24,4,512,2095,40,8,10,0,0,1000000,1,0,44941842,0.0042,-nan,6.83645e+09,0.987698,7255,125495,57527308432,0.0014,30.8533,1.7235,-nan,1.1527,,2.51468,0.561147,4,,,
136,24,4,512,2095,40,8,10,0,0,1000000,1,0,44938607,0.0039,-nan,6.83575e+09,0.986503,7262,125421,57523165440,0.0014,30.8831,1.7237,-nan,1.1538,,2.50537,0.563462,3,,,
136,24,4,512,2095,40,8,10,0,0,1000000,1,0,44636356,0.0039,-nan,6.79003e+09,0.987006,7225,124834,57136277200,0.0014,31.0353,1.7352,-nan,1.1682,,2.51336,0.562653,3,,,
168,24,4,512,2095,40,8,10,0,0,1000000,1,0,44901238,0.0039,-nan,6.82444e+09,0.984021,5887,131082,57475419664,0.0015,37.6839,1.7180,-nan,1.7541,,2.7029,0.537639,3,,,
168,24,4,512,2095,40,8,10,0,0,1000000,1,0,,0.0039,,,,,,,,,,,,,,,,,,
168,24,4,512,2095,40,8,10,0,0,1000000,1,0,,0.0039,,,,,,,,,,,,,,,,,,
168,24,4,512,2095,40,8,10,0,0,1000000,1,0,45071922,0.0042,-nan,6.85072e+09,0.984622,5894,131370,57693902064,0.0015,37.5967,1.7129,-nan,1.7421,,2.70156,0.53521,4,,,
168,24,4,512,2095,40,8,10,0,0,1000000,1,0,45169778,0.0039,-nan,6.86629e+09,0.984002,5897,131612,57819161616,0.0015,37.5330,1.7087,-nan,1.7406,,2.69595,0.534088,4,,,
168,24,4,512,2095,40,8,10,0,0,1000000,1,0,44961029,0.0039,-nan,6.83322e+09,0.982069,5900,131201,57551959936,0.0015,37.6426,1.7173,-nan,1.7511,,2.69068,0.539739,4,,,
168,24,4,512,2095,40,8,10,0,0,1000000,1,0,,0.0039,,,,,,,,,,,,,,,,,,
168,24,4,512,2095,40,8,10,0,0,1000000,1,0,,0.0039,,,,,,,,,,,,,,,,,,
168,24,4,512,2095,40,8,10,0,0,1000000,1,0,44992815,0.0039,-nan,6.83954e+09,0.98367,5897,131286,57592644592,0.0015,37.6207,1.7159,-nan,1.7501,,2.6912,0.54022,4,,,
200,24,4,512,2095,40,8,10,0,0,1000000,1,0,44959801,0.0041,-nan,6.83034e+09,0.976267,5193,139410,57550513136,0.0016,43.0457,1.7381,-nan,2.3771,,2.92971,0.5864,4,,,
200,24,4,512,2095,40,8,10,0,0,1000000,1,0,45253445,0.0041,-nan,6.87383e+09,0.981151,5208,139292,57926378912,0.0016,43.0730,1.7243,-nan,2.3600,,2.89919,0.585674,4,,,
200,24,4,512,2095,40,8,10,0,0,1000000,1,0,,0.0041,,,,,,,,,,,,,,,,,,
200,24,4,512,2095,40,8,10,0,0,1000000,1,0,,0.0041,,,,,,,,,,,,,,,,,,
200,24,4,512,2095,40,8,10,0,0,1000000,1,0,45065234,0.0042,-nan,6.8477e+09,0.981361,5191,139359,57685469936,0.0016,43.0982,1.7330,-nan,2.3721,,2.92025,0.580841,4,,,
200,24,4,512,2095,40,8,10,0,0,1000000,1,0,44986676,0.0041,-nan,6.834e+09,0.978549,5195,138957,57584914224,0.0016,43.1911,1.7351,-nan,2.3789,,2.92666,0.600516,4,,,
200,24,4,512,2095,40,8,10,0,0,1000000,1,0,,0.0041,,,,,,,,,,,,,,,,,,
200,24,4,512,2095,40,8,10,0,0,1000000,1,0,44972141,0.0041,-nan,6.83103e+09,0.979891,5221,139281,57566310864,0.0016,43.0800,1.7380,-nan,2.3753,,2.93622,0.606756,4,,,
