thread_num,logger_num,buffer_num,buffer_size,clocks_per_us,epoch_time,extime,max_ope,rmw,rratio,tuple_num,ycsb,zipf_skew,throughput[tps],abort_rate,durabule_latency,log_throughput[B/s],write_latency_rate,write_count,buffer_count,byte_count,txn_latency,log_queue_latency,write_latency,notify_latency,backpressure_latency,wait_depoch_latency,mean_depoch_diff,sdev_depoch_diff,max_depoch_diff,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses
184,8,4,512,2095,40,8,10,0,0,1000000,1,0,32096233,0.0024,178.1081,4.86117e+09,0.97787,1281,103393,41084648176,0.0017,55.2032,0.6820,122.2213,3.4212,,3.07963,0.687999,4,,,
184,8,4,512,2095,40,8,10,0,0,1000000,1,0,31878972,0.0024,181.0689,4.83837e+09,0.978098,1272,102699,40806545424,0.0017,55.8750,0.6819,124.5102,3.4707,,3.10456,0.704651,4,,,
216,8,4,512,2095,40,8,10,0,0,1000000,1,0,32024009,0.0027,202.7172,4.84851e+09,0.976535,1119,107158,40992259408,0.0018,62.9076,0.6706,139.1372,4.3292,,3.39589,0.818842,5,,,
216,8,4,512,2095,40,8,10,0,0,1000000,1,0,31674766,0.0026,209.5668,4.80111e+09,0.977642,1091,104955,40545197280,0.0018,64.5237,0.6724,144.3689,4.4054,,3.32447,0.792821,5,,,
216,8,4,512,2095,40,8,10,0,0,1000000,1,0,32235005,0.0027,200.3466,4.88436e+09,0.961121,1136,107470,41262342336,0.0018,62.5219,0.6690,137.1540,4.2745,,3.38468,0.814458,5,,,
216,8,4,512,2095,40,8,10,0,0,1000000,1,0,32411900,0.0027,203.0442,4.88113e+09,0.979162,1146,107900,41488773616,0.0018,62.6687,0.6687,139.7051,4.2365,,3.33333,0.810772,5,,,
216,8,4,512,2095,40,8,10,0,0,1000000,1,0,31783215,0.0026,206.6051,4.82258e+09,0.977875,1114,105565,40684021600,0.0018,63.9948,0.6720,141.9365,4.3789,,3.31598,0.855601,5,,,
16,16,4,512,2095,40,8,10,0,0,1000000,1,0,13557733,0.0006,59.4271,2.0702e+09,0.405189,31484,33623,17354356736,0.0009,2.7950,1.1694,55.4618,0.0396,,1.10621,0.308115,2,,,
16,16,4,512,2095,40,8,10,0,0,1000000,1,0,13562357,0.0006,59.5316,2.07092e+09,0.409859,31477,33606,17360280320,0.0009,2.8064,1.1651,55.5591,0.0397,,1.10624,0.308145,2,,,
16,16,4,512,2095,40,8,10,0,0,1000000,1,0,13520278,0.0006,59.5350,2.06443e+09,0.407866,31511,33578,17306416432,0.0009,2.7871,1.1757,55.5713,0.0395,,1.10612,0.307998,2,,,
16,16,4,512,2095,40,8,10,0,0,1000000,1,0,13477153,0.0006,56.8240,2.05785e+09,0.394705,31642,33672,17251214816,0.0009,2.7223,1.1599,52.9409,0.0397,,1.10575,0.307517,2,,,
16,16,4,512,2095,40,8,10,0,0,1000000,1,0,13537586,0.0006,59.4934,2.06713e+09,0.407638,31478,33529,17328567648,0.0009,2.7889,1.1687,55.5349,0.0392,,1.1063,0.308222,2,,,
48,16,4,512,2095,40,8,10,0,0,1000000,1,0,36979025,0.0018,45.4467,5.62836e+09,0.949603,35159,96361,47334480576,0.0010,6.6291,1.0757,37.7409,0.0804,,1.29887,0.459568,3,,,
48,16,4,512,2095,40,8,10,0,0,1000000,1,0,36588161,0.0027,45.3427,5.58401e+09,0.931858,35623,96329,46834180336,0.0010,6.5991,1.0717,37.6710,0.0790,,1.29332,0.457996,3,,,
