thread_num,logger_num,buffer_num,buffer_size,clocks_per_us,epoch_time,extime,max_ope,rmw,rratio,tuple_num,ycsb,zipf_skew,throughput[tps],abort_rate,durabule_latency,log_throughput[B/s],backpressure_latency_rate,write_latency_rate,write_count,buffer_count,byte_count
2,2,4,512,2095,0.001,8,10,0,0,1000000,1,0,77714,0.0000,148.7246,1.18609e+07,,0.979102,1462,5090,99555088
2,2,4,512,2095,0.001,8,10,0,0,1000000,1,0,61975,0.0000,89.3110,9.45076e+06,,0.991071,1068,4059,79393664
2,2,4,512,2095,0.001,8,10,0,0,1000000,1,0,105383,0.0000,194.7933,1.60683e+07,,0.969953,1454,4996,134970144
2,2,4,512,2095,0.001,8,10,0,0,1000000,1,0,76965,0.0000,148.2358,1.17396e+07,,0.979061,1451,5060,98595936
2,2,4,512,2095,0.001,8,10,0,0,1000000,1,0,69491,0.0000,147.1975,1.06041e+07,,0.984682,1446,5110,89029616
6,2,4,512,2095,0.001,8,10,0,0,1000000,1,0,211907,0.0000,200.5717,3.2322e+07,,0.978125,1381,13604,271457008
6,2,4,512,2095,0.001,8,10,0,0,1000000,1,0,190815,0.0000,198.8562,2.91074e+07,,0.985044,1391,13721,244461840
6,2,4,512,2095,0.001,8,10,0,0,1000000,1,0,190659,0.0000,199.1187,2.91311e+07,,0.984107,1390,13875,244264240
6,2,4,512,2095,0.001,8,10,0,0,1000000,1,0,225498,0.0000,197.9196,3.43513e+07,,0.981998,1373,13336,288850544
6,2,4,512,2095,0.001,8,10,0,0,1000000,1,0,212128,0.0000,174.6325,3.23654e+07,,0.987303,1331,13337,271736416
14,2,4,512,2095,0.001,8,10,0,0,1000000,1,0,541257,0.0000,241.9174,8.25741e+07,,0.986933,1157,25207,693209280
14,2,4,512,2095,0.001,8,10,0,0,1000000,1,0,576800,0.0000,244.1785,8.80092e+07,,0.986524,1134,24943,738700240
14,2,4,512,2095,0.001,8,10,0,0,1000000,1,0,542650,0.0000,230.0001,8.26397e+07,,0.988831,1170,25333,694995296
14,2,4,512,2095,0.001,8,10,0,0,1000000,1,0,511252,0.0000,238.8432,7.79385e+07,,0.9878,1186,26040,654816656
14,2,4,512,2095,0.001,8,10,0,0,1000000,1,0,549302,0.0000,242.4072,8.36812e+07,,0.987636,1153,25332,703509904
22,2,4,512,2095,0.001,8,10,0,0,1000000,1,0,1106530,0.0000,458.5368,1.68726e+08,,0.993029,713,24885,1416750384
22,2,4,512,2095,0.001,8,10,0,0,1000000,1,0,908999,0.0000,335.8959,1.38301e+08,,0.990293,901,31136,1164012576
22,2,4,512,2095,0.001,8,10,0,0,1000000,1,0,966332,0.0000,353.2867,1.46275e+08,,0.990216,856,29686,1237375024
22,2,4,512,2095,0.001,8,10,0,0,1000000,1,0,1024199,0.0000,415.6926,1.54965e+08,,0.990988,824,28409,1311423152
22,2,4,512,2095,0.001,8,10,0,0,1000000,1,0,1130742,0.0000,465.0079,1.71096e+08,,0.992306,735,26166,1447762496
30,2,4,512,2095,0.001,8,10,0,0,1000000,1,0,1196257,0.0000,464.2878,1.80981e+08,,0.991264,689,33228,1531734208
30,2,4,512,2095,0.001,8,10,0,0,1000000,1,0,1325324,0.0000,517.6357,2.01743e+08,,0.992442,584,28520,1696863872
30,2,4,512,2095,0.001,8,10,0,0,1000000,1,0,1323217,0.0000,542.6771,2.01065e+08,,0.993134,592,29107,1694176912
30,2,4,512,2095,0.001,8,10,0,0,1000000,1,0,1282882,0.0000,468.3333,1.95352e+08,,0.990141,632,31026,1642578880
30,2,4,512,2095,0.001,8,10,0,0,1000000,1,0,1296502,0.0000,575.4572,1.97351e+08,,0.991457,604,29718,1659991120
38,2,4,512,2095,0.001,8,10,0,0,1000000,1,0,1625477,0.0001,875.1341,2.47288e+08,,0.992747,331,20386,2080928624
38,2,4,512,2095,0.001,8,10,0,0,1000000,1,0,1671233,0.0001,888.1660,2.52725e+08,,0.992263,334,20103,2139491344
38,2,4,512,2095,0.001,8,10,0,0,1000000,1,0,1577235,0.0001,816.8877,2.37751e+08,,0.99005,399,24295,2019240736
